fire,full_text,media_link,place,created_at
Kincade,"A heart felt thank you to all the first responders on site to fight the #KincadeFire. 
#GoPack🍷 https://t.co/W3WJ6ldiWI",https://twitter.com/PrunePackers/status/1191415843248193540/photo/1,,2019-11-04 18:04:07
Kincade,Dirt that blew under my office door during the #KincadeFire and the administration has the gall to insist the air is cleaner in my office than at home. https://t.co/IYYzRbASDe,https://twitter.com/PeripateticMe/status/1191415901268168706/photo/1,,2019-11-04 18:04:20
Kincade,"A new plane outfitted with #infrared sensors that can see through smoke and transmit coordinates in real-time helped in battling major fires, including 5 in the greater Los Angeles area and #KincadeFire 
https://t.co/TAmctVBDW5",,,2019-11-04 18:07:47
Kincade,We're so grateful for all the local community groups in Sonoma County helping those affected by the #KincadeFire.  https://t.co/aIeMscUk9f,,,2019-11-04 18:07:48
Kincade,Turlock Fire personnel deployed to the #KincadeFire on OES Strike Team 4806A returned home Friday night. Welcome Back! @ModestoFire @RSVL_Fire @ELDO_Co_Fire @Cal_OES https://t.co/hrATbikA27,https://twitter.com/TurlockFire/status/1191417171802349569/photo/1,,2019-11-04 18:09:23
Kincade,There’s nothing like the crisp smell of smoke first thing in the morning. 🤢🙁 https://t.co/rYDNrbXijZ  #KincadeFire #80PercentContained #gratefulNOonegothurt #gratefulIstillhaveahome,,,2019-11-04 18:13:03
Kincade,"#KincadeFire Local Assistance Center open NOW in Healdsburg to assist affected residents in #SonomaCounty. If you have been affected, come talk to #insurance experts at the Healdsburg Community Center 1557 Healdsburg Avenue. More info on LACs: https://t.co/T5yAVVvyX7 https://t.co/tl2eluaK1N",https://twitter.com/CDInews/status/1191418990570008577/photo/1,,2019-11-04 18:16:37
Kincade,The #Healdsburg Community Center is now a local assistance center for families affected by the #KincadeFire. Clearly there’s a need. This line started an hour before the center opened. @KTVU https://t.co/11YjEKesrb,https://twitter.com/CristinaKTVU/status/1191419014657896450/photo/1,,2019-11-04 18:16:43
Kincade,"State and county agencies at the center will provide resources for housing, food, insurance, etc. The Red Cross is here with counselors for anyone who needs mental health services. 

The center is open from 10am - 7pm until Wednesday, maybe longer if needed. #KincadeFire @KTVU https://t.co/do0EZcos9e",https://twitter.com/CristinaKTVU/status/1191419044244516870/photo/1,,2019-11-04 18:16:50
Kincade,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials instead. May be incorrect; disclaimers in images.
https://t.co/mGsQ46IqV8 https://t.co/FbnlEhDJjR",https://twitter.com/CaliFireBot/status/1191419221663612929/photo/1,"California, USA",2019-11-04 18:17:32
Saddleridge,".@CDCgov Here in the LA fire zone, we have learned through personal anecdotes, there has been a significant rise in the number of pneumonia cases. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:18:49
Getty,".@CDCgov Here in the LA fire zone, we have learned through personal anecdotes, there has been a significant rise in the number of pneumonia cases. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:18:49
Saddleridge,".@CDCgov Here in the LA fire zone, we have learned through personal anecdotes, there has been a significant rise in the number of pneumonia cases. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:18:49
Tick,".@CDCgov Here in the LA fire zone, we have learned through personal anecdotes, there has been a significant rise in the number of pneumonia cases. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:18:49
Kincade,"We're offering special financial assistance programs for our Members directly impacted by the #kincadefire. 

Learn more here: https://t.co/mBGXQHCIya https://t.co/FgOShkLt10",https://twitter.com/RedwoodCU/status/1191419596261253120/photo/1,,2019-11-04 18:19:01
Tick,".@CDCgov As these types of fire events become more common, it may be worthwhile to review the cause and prevent this uptick in potentially fatal pneumonia. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:22:01
Saddleridge,".@CDCgov As these types of fire events become more common, it may be worthwhile to review the cause and prevent this uptick in potentially fatal pneumonia. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:22:01
Getty,".@CDCgov As these types of fire events become more common, it may be worthwhile to review the cause and prevent this uptick in potentially fatal pneumonia. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:22:01
Saddleridge,".@CDCgov As these types of fire events become more common, it may be worthwhile to review the cause and prevent this uptick in potentially fatal pneumonia. #gettyfire #saddleridgefire #palisadesfire #tickfire",,,2019-11-04 18:22:01
Getty,"@mdnij34 🙌 here's a campaign to support the politicians who are ready to help. 👇

https://t.co/0te4DEyy2p

You pledge the 💰 and YOU CHOOSE the politicians who deserve it! 

#CaliforniaWildfires #MariaFire #GettyFire #politics",,,2019-11-04 18:22:18
Maria,"@mdnij34 🙌 here's a campaign to support the politicians who are ready to help. 👇

https://t.co/0te4DEyy2p

You pledge the 💰 and YOU CHOOSE the politicians who deserve it! 

#CaliforniaWildfires #MariaFire #GettyFire #politics",,,2019-11-04 18:22:18
Kincade,"Residential gas restoration efforts are continuing today in Healdsburg, Windsor and Larkfield areas. There’s still quite a bit of work to do in Healdsburg. The #KincadeFire is now at 80% containment and continuing to go up.",,,2019-11-04 18:26:56
Kincade,"The #KincadeFire, which has consumed 77,758 acres, is now 80% contained. Meanwhile, the feud between President Trump and Gov. @GavinNewsom continues to burn red hot. https://t.co/YsdI6HblDh",,,2019-11-04 18:28:10
Kincade,"“We weren’t going to let that happen again!"" Preparation pays off as there was no loss of life &amp; massive destruction was averted in the #KincadeFire. Journalist @kurtisalexander reports on the amazing effort by @CountyofSonoma  &amp; @CAL_FIRE. https://t.co/8GmMXcbboi @SoCoFireDist",,,2019-11-04 18:30:39
Maria,"#California #fire #update: #KincadeFire nears #containment, #RanchFire grows overnight #sonoma #MariaFire  #pge #electric #power #wildfire #redflag #Weather  #safety #breaking #breakingnews #usnews #trending #breakingnow #trendingnow
https://t.co/0y1FfdBg8d",,,2019-11-04 18:38:44
Kincade,"#California #fire #update: #KincadeFire nears #containment, #RanchFire grows overnight #sonoma #MariaFire  #pge #electric #power #wildfire #redflag #Weather  #safety #breaking #breakingnews #usnews #trending #breakingnow #trendingnow
https://t.co/0y1FfdBg8d",,,2019-11-04 18:38:44
Kincade,GIC Collects Imagery over #KincadeFire in Sonoma County - https://t.co/97O7YoLHVM https://t.co/YbZnrdcCl6 via @GISuser @gic_org,,,2019-11-04 18:39:25
Kincade,"Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself &amp; your family -- especially #youth, the elderly, &amp; other sensitive #health populations: https://t.co/2RHer1rCaj

#KincadeFire #GettyFire #EasyFire #MariaFire",,,2019-11-04 18:45:24
Easy,"Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself &amp; your family -- especially #youth, the elderly, &amp; other sensitive #health populations: https://t.co/2RHer1rCaj

#KincadeFire #GettyFire #EasyFire #MariaFire",,,2019-11-04 18:45:24
Maria,"Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself &amp; your family -- especially #youth, the elderly, &amp; other sensitive #health populations: https://t.co/2RHer1rCaj

#KincadeFire #GettyFire #EasyFire #MariaFire",,,2019-11-04 18:45:24
Getty,"Poor #AirQuality extends the impacts of #wildfires well beyond the edge of the flames.

Use this guide to protect yourself &amp; your family -- especially #youth, the elderly, &amp; other sensitive #health populations: https://t.co/2RHer1rCaj

#KincadeFire #GettyFire #EasyFire #MariaFire",,,2019-11-04 18:45:24
Kincade,Keeping all those affected by the #KincadeFire in our thoughts and helping support evacuee shelters how we can with Amy’s Soup and refrigerator truck. #DisasterRelief #CaliforniaFires #SonomaStrong #SantaRosa #RohnertPark #Petaluma https://t.co/iZdS1hIlvu,https://twitter.com/AmysKitchen/status/1191426633183293441/photo/1,,2019-11-04 18:46:59
Kincade,California fire update: #KincadeFire 80 percent contained! https://t.co/u25lhLC8xp,,,2019-11-04 18:49:38
Kincade,"Here are the latest numbers on the #KincadeFire: 

➡️77,758 acres
➡️80% contained
➡️no reported missing persons or fatalities
➡️four first responders have been treated for non-life threatening injuries
https://t.co/g13uckhBoa",,,2019-11-04 18:53:00
Kincade,"North Coast Wildfire Relief
 https://t.co/ZTCHiArIlo from @PasoRoblesWine #pasowine #wildfires #community #givingback #KincadeFire",,,2019-11-04 18:54:00
Kincade,"Customers affected by the #CaliforniaWildfires– a mobile claim office is at Healdsburg Community Center 1557 Healdsburg Ave, Healdsburg, CA. More info here. https://t.co/rouludfv7A #KincadeFire https://t.co/bbiAEVyNq4",https://twitter.com/Travelers/status/1191429915779964929/photo/1,,2019-11-04 19:00:02
Kincade,"""California has led the world in climate and environment policy. Trump appointees are now trying to erase that progress and shred its reputation."" https://t.co/nzN7bjGDQl #climatecrisis #climate2019 #keepitintheground #COP25 #CAwildfires #KincadeFire",,,2019-11-04 19:00:45
Kincade,"Evacuees have returned home and the power is back on, but plenty of people still need help from the community. Here's what you can do: https://t.co/waHGIXdCJU . #KincadeFire https://t.co/v2h553tagq",https://twitter.com/NorthBayNews/status/1191432197128912897/photo/1,,2019-11-04 19:09:06
Kincade,"The #KincadeFire destroyed homes and businesses, but the vineyards across the street were left untouched! Winemakers say the vineyards are great fire breaks and helped slow the spread of the massive wildfire in Northern California. 🍷🍇📲▶️
https://t.co/kUAsWfqt0U",,,2019-11-04 19:10:07
Kincade,"PG&amp;E TRANSPARENCY: A federal judge is ordering @PGE4Me to provide info on whether there's fire danger if ""jumper cables"" separate or fall from energized transmission lines. Judge also asking if public should be worried about other jumper cables, in light of #KincadeFire @KTVU https://t.co/sCvRU0nH5V",https://twitter.com/CandiceKTVU/status/1191433165295902721/photo/1,,2019-11-04 19:12:57
Kincade,"Our #Model34Monday feature this week is Castle Rock Fire Department's Wildland Model 34, Brush 155. Its crew just returned home from deployment on the #KincadeFire. It's inspiring to see the assistance that departments all across the west have provided to the fires in California. https://t.co/0uFrHq9ZNs",https://twitter.com/BMEFire/status/1191434280590700545/photo/1,,2019-11-04 19:17:22
Kincade,Residents are lining up at the Local Assistance Center in Healdsburg. Kincade Fire evacuees will get access to check on their property. #KincadeFire #SonomaSheriff https://t.co/luHJGJqt5o,https://twitter.com/sonomasheriff/status/1191434992036900864/photo/1,,2019-11-04 19:20:12
Kincade,"No glass containers or refrigerated/frozen foods (for food safety reasons).

If you would like to make a donation, please drop off your items by Tuesday, November 12th at 1504 Bryant Street, Suite 100 in San Francisco. Thank you ahead of time for your support! #KincadeFire",,,2019-11-04 19:20:32
Kincade,LIVE: Assistance Center for Kincade Victims Opens #kincadefire https://t.co/zPTm2ubMsG,,,2019-11-04 19:21:37
Maria,"The massive #KincadeFire in Northern California is likely in its final days, according to state fire officials. In Southern California, meanwhile, the #MariaFire is nearly fully contained. https://t.co/R2dMg0I1F8 #CaliforniaFires",,,2019-11-04 19:24:31
Kincade,"The massive #KincadeFire in Northern California is likely in its final days, according to state fire officials. In Southern California, meanwhile, the #MariaFire is nearly fully contained. https://t.co/R2dMg0I1F8 #CaliforniaFires",,,2019-11-04 19:24:31
Kincade,"🍷🥂Attending Corks &amp; Forks? 🥘🍴

Want to help members of our industry impacted by the #KincadeFire? Bring Gift Cards to donate for distribution to hospitality industry pros impacted by the fire. Target, AmEx &amp; VISA are faves, but any cards are appreciated.

#HereYouBelong",,,2019-11-04 19:25:00
Kincade,"Thank you so much Cristopher! RT @ChristopherB070: What can people do to support #Sonoma w #kincadefire ?  Visit, Drink, Eat, Sonoma. I write about some of my favorites for all of these in this week’s Drinks of the Week. 
 #sonomastrong

https://t.co/TxEjjpSTSa",,,2019-11-04 19:27:15
Getty,"In the wake of the #GettyFire, celebrities are stepping up to support evacuees and first responders. Now, we need our leaders to step up and #ActOnClimate. https://t.co/GMbbZmsOQm",,,2019-11-04 19:27:37
Getty,#nationalanimalshelterweek Great time to thank our friends @LACityPets for all the work they do every day #DYK during emergencies like #GettyFire They open select shelters 24/7 for evacuated pets?  #LAFD encourages you to consider support/adopting https://t.co/gD3XhJBqRJ,,,2019-11-04 19:32:03
Kincade,Great photo by Windsor Mayor Dominic Fappoli. Windsor came out in force yesterday to say a HUGE THANK YOU to local firefighters - and firefighters/first responders from across the state - for saving the town from the #KincadeFire (it got so damn close). Amazing work! https://t.co/a9Mv3OkWeQ,https://twitter.com/ilike_mike/status/1191438623377244160/photo/1,,2019-11-04 19:34:38
Kincade,#KincadeFire update ... https://t.co/AlcmDEjqie,,,2019-11-04 19:37:47
Kincade,"This Week @NASA, November 2, 2019 https://t.co/0bq4CMQcd1

Launching 8,200 pounds of cargo to the @Space_Station - Installing the thrust behind our #Artemis mission to explore the Moon - Observing the #KincadeFire in California from our @NASAEarth satellites, and more... https://t.co/802Q4ohxr3",https://twitter.com/FuturamicTEC/status/1191439478755385345/photo/1,,2019-11-04 19:38:02
Kincade,The federal judge overseeing PG&amp;E’s probation is demanding more information about the kind of equipment problem the utility has reported around the time and place the #KincadeFire ignited. https://t.co/EHFN9VqryS,,,2019-11-04 19:41:13
Kincade,"More good news... #KincadeFire #update
containment grows to 80%, new assistance center opens through Wednesday 
https://t.co/AY9FQu76Y3 
via @abc7newsbayarea",,,2019-11-04 19:42:20
Kincade,#KincadeFire now 80% contained https://t.co/DRYHqSrqzL,,,2019-11-04 19:54:01
Kincade,"Thank you Drs. Daphne Lo (@Daphne_LoMD), Michi Yukawa (@Myukawa16), and Jessica Eng (@JessicaEngMD) for supporting patients affected the Kincade and Burris fires in Northen California! #geriatrics #kincadefire #patientcare #sfvamc #ucsf Read more: https://t.co/0DYUMl1tZl https://t.co/tx4zoOVyxh",https://twitter.com/UCSFGeriatrics/status/1191444004325535745/photo/1,,2019-11-04 19:56:01
Kincade,"""This is only a taste of the horror and terror that will occur in decades."" https://t.co/VW45McVw9T #climatecrisis #climate2019 #keepitintheground #COP25 #CAwildfires #KincadeFire",,,2019-11-04 20:00:48
Getty,"UC Berkeley professors discuss the California #wildfires and air quality: “Air pollution is arguably the greatest environmental catastrophe in the world today” #GettyFire

https://t.co/eSfVLwibbU",,,2019-11-04 20:00:50
Getty,Assistance Center to help people affected by #GettyFire https://t.co/WVdxrH5zVA,,,2019-11-04 20:01:51
Kincade,Sonoma County and State agencies and local non-profit organizations like the American Red Cross have opened one-stop Local Assistance Center (LAC) today for those impacted by the #KincadeFire https://t.co/mCLlYMzkJ4,,,2019-11-04 20:13:42
Kincade,"NEW: The judge supervising PG&amp;E's criminal probation demands answers about the start of the #KincadeFire by Nov. 29.
Here's the judge's order:
@ABC10 https://t.co/3NU99yf4bd",https://twitter.com/BrandonRittiman/status/1191448549084426240/photo/1,,2019-11-04 20:14:04
Kincade,"Ken Wilson, the owner of @SodaRockWinery, bought the winery in 2000 and served patrons local wine for 19 years until the exploding #KincadeFire threatened his business. Read his story here: https://t.co/OYnm4A1sHt https://t.co/HeilqoW8rq",https://twitter.com/accuweather/status/1191448796649136130/photo/1,,2019-11-04 20:15:03
Kincade,"Ken Wilson, the owner of SodaRockWinery, bought the winery in 2000 and served patrons local wine for 19 years until the exploding #KincadeFire threatened his business. Read his story here: https://t.co/LIMsxcqjUx https://t.co/FlUoQZeoel",https://twitter.com/accuweather/status/1191448796649136130/photo/1,,2019-11-04 20:16:19
Saddleridge,@ToddNewHeart @Anne_Hogan @WrightTimothyj @JamesFallows @Momt14Theresa @realDonaldTrump @GavinNewsom I’m in Porter Ranch (#SaddleridgeFire ) and we are def NOT in a freaking forest. jfc some of these people... 🙄,,"Los Angeles, CA",2019-11-04 20:17:23
Saddleridge,@ToddNewHeart @Anne_Hogan @WrightTimothyj @JamesFallows @Momt14Theresa @realDonaldTrump @GavinNewsom I’m in Porter Ranch (#SaddleridgeFire ) and we are def NOT in a freaking forest. jfc some of these people... 🙄,,"Los Angeles, CA",2019-11-04 20:17:23
Kincade,"Containment numbers edged up to 80-per cent for the #KincadeFire burning in #SonomaCounty as of Monday morning, according to Cal Fire. https://t.co/wquNbTR52B #CaliforniaFires",,,2019-11-04 20:17:30
Kincade,"Tegan, doing some great things in Healdsburg and organizing support and care for many impacted by the #KincadeFire  I encourage you all to donate if you can! https://t.co/IjzZ3355dZ",,,2019-11-04 20:24:32
Kincade,"This map only goes up to 2018 and thus doesn't include the #KincadeFire but is very informative nonetheless. 

Sept/Oct/Nov are clearly the most fire-prone months for us in Sonoma County, with Jun/Jul/Aug being dangerous as well. 

The time for fire preparedness is always now! https://t.co/dSkeZDCx3R",,,2019-11-04 20:31:49
Kincade,Map: Progression of the #Kincadefire  https://t.co/MAwk2H0ola,,,2019-11-04 20:34:21
Kincade,"This is my friend / electricians Mom; Bernadette and Justo Laos Fire Fund, they left in their Pajamas and lost everything to the #KincadeFire they have an Amazon list here as well, anything helps as well as sharing this.  🙏🏽 https://t.co/hoyaxrLOj0",,,2019-11-04 20:38:00
Getty,"#Gettyfire investigators focusing - ⁦@LosAngelesTimes⁩ : “The Getty fire that sent thousands of Westside residents fleeing was started by a tree branch that fell on power lines, #LosAngeles Mayor ⁦@ericgarcetti⁩ said Tuesday evening. https://t.co/k0meedYE0u",,,2019-11-04 20:38:07
Kincade,"After California endured one #pgeshutdown after another in October — and the #KincadeFire —  how far will the @californiapuc go to crack down on PG&amp;E? We're about to find out.

https://t.co/aRhd5KAUpj",,,2019-11-04 20:40:33
Kincade,Thoughts? San Francisco:: Resource Center To Help Kincade… https://t.co/liaYOAtpyR #KincadeFire #Local #News #NorthBayNews @HainesForSF 2020,,"San Francisco, CA",2019-11-04 20:49:33
Kincade,"#EastBayEDA in @sfchronicle this weekend: ""Upper-class residents also tend to have 'social capital,' meaning friends or family who can supply loans, said Stephen Baiter, executive director of the East Bay Economic Development Alliance..."" #KincadeFire https://t.co/rjJHiljeXL https://t.co/2oEwmT6BdP",https://twitter.com/eastbayeda/status/1191458293530550273/photo/1,,2019-11-04 20:52:48
Getty,"Today would've been #WillRogers #140thBirthday. After being closed by the #GettyFire last week, Will Rogers State Historic Park is now open for day-use. We hope to begin public tours again soon. 

Visit https://t.co/twjyQHlqxE for more info. https://t.co/lyd5CaF9ul",https://twitter.com/CAStateParks/status/1191459885273305088/photo/1,,2019-11-04 20:59:07
Kincade,Smoke forecast for SF Bay Area and Sacramento through Tuesday (11/5) at 2am. #RanchFire #KincadeFire #Smoke #AirQuality https://t.co/kHu3Da0CDf,https://twitter.com/katecol18576635/status/1191460186394742786/video/1,,2019-11-04 21:00:19
Tick,"@realDonaldTrump is keen to blame @GavinNewsom for #CaliforniaWildfire #kincadefire #tickfire but he has 350 - 400 #Hercules aircraft and barely a handful of #MAFFS2 water bombing tanks. This needs fixing. Also, #coordinateaerialfirefighting",,,2019-11-04 21:01:26
Kincade,"@realDonaldTrump is keen to blame @GavinNewsom for #CaliforniaWildfire #kincadefire #tickfire but he has 350 - 400 #Hercules aircraft and barely a handful of #MAFFS2 water bombing tanks. This needs fixing. Also, #coordinateaerialfirefighting",,,2019-11-04 21:01:26
Kincade,"Good news for CA! 

#KincadeFire #CAFires #SanFrancisco https://t.co/qDMQr0QmZh",,,2019-11-04 21:03:17
Kincade,Help us support #KincadeFire relief effort by buying a ticket to the Best of Wine Country tasting/awards event by SF mag at the Pearl in Dogpatch Nov. 12. All proceeds go to the Sonoma County Resilience Fund. Tix from $88pp https://t.co/NI9ev7Wbtg https://t.co/9gl6zpK75b,https://twitter.com/CarolyneZinko/status/1191461109405929473/photo/1,,2019-11-04 21:03:59
Kincade,@astoneabcnews Thank you for your excellent reporting. You and your old friends at @KSRO kept me sane throughout the scariest moments of the recent #KincadeFire,,,2019-11-04 21:14:05
Kincade,"Saw an older print of mine from Alexander Valley, hope that tree is still there. #KincadeFire https://t.co/wPGEZc6qlR",https://twitter.com/purdypictures/status/1191464317532569600/photo/1,"Napa, CA",2019-11-04 21:16:44
Kincade,Fantastic news from our friends in Sonoma -#KincadeFire  80% contained and expected to be out by November 7 2019. Businesses are open and waiting for you to #GatherInSonoma Please Retweet and spread the word @culinarytravel @luxetraveldiva,,,2019-11-04 21:17:50
Getty,"Smoke forecast for LA, Ventura, Santa Barbara, and SLO through Tuesday (11/5) at 2am. #SobranteFire #MariaFire #GettyFire #Smoke #AirQuality https://t.co/pLxmHlATGZ",https://twitter.com/katecol18576635/status/1191467480062947328/video/1,,2019-11-04 21:29:18
Maria,"Smoke forecast for LA, Ventura, Santa Barbara, and SLO through Tuesday (11/5) at 2am. #SobranteFire #MariaFire #GettyFire #Smoke #AirQuality https://t.co/pLxmHlATGZ",https://twitter.com/katecol18576635/status/1191467480062947328/video/1,,2019-11-04 21:29:18
Maria,"If you're returning home after a wildfire:

✅ Avoid hot ash, charred trees &amp; smoldering items
✅ Wear a respirator while wetting debris down to avoid breathing dust
✅ Inventory your property &amp; document damage with photos

https://t.co/g1UT5lw0XT
#kincadefire #mariafire https://t.co/m3hInqaWre",https://twitter.com/Readygov/status/1191470368025907202/photo/1,,2019-11-04 21:40:46
Kincade,"If you're returning home after a wildfire:

✅ Avoid hot ash, charred trees &amp; smoldering items
✅ Wear a respirator while wetting debris down to avoid breathing dust
✅ Inventory your property &amp; document damage with photos

https://t.co/g1UT5lw0XT
#kincadefire #mariafire https://t.co/m3hInqaWre",https://twitter.com/Readygov/status/1191470368025907202/photo/1,,2019-11-04 21:40:46
Kincade,"As fire crews make progress containing one of the wildfires raging across #California, another ignited Sunday and quickly grew overnight. https://t.co/drkY0t3Z4P #KincadeFire #RanchFire #CaliforniaFires",,,2019-11-04 21:41:50
Kincade,I came across a very meta 5-second segment while watching @NBCNews's #KincadeFire footage. https://t.co/9SEVYLTPXD https://t.co/l7nVUYrmE7,https://twitter.com/GokceSencan/status/1191473111285170177/photo/1,,2019-11-04 21:51:40
Kincade,"Latest numbers on the #CalifrniaWildFire season: #LARain 
#KincadeFire #PalisadesFire 
#MariaFire #MovitationMonday #MondayThoughts 
#EasyFire
#BurrisFire 
#HillFire https://t.co/6dV6oEK9MO",https://twitter.com/MG44Graf/status/1191473592753512448/photo/1,,2019-11-04 21:53:35
Maria,"Latest numbers on the #CalifrniaWildFire season: #LARain 
#KincadeFire #PalisadesFire 
#MariaFire #MovitationMonday #MondayThoughts 
#EasyFire
#BurrisFire 
#HillFire https://t.co/6dV6oEK9MO",https://twitter.com/MG44Graf/status/1191473592753512448/photo/1,,2019-11-04 21:53:35
Easy,"Latest numbers on the #CalifrniaWildFire season: #LARain 
#KincadeFire #PalisadesFire 
#MariaFire #MovitationMonday #MondayThoughts 
#EasyFire
#BurrisFire 
#HillFire https://t.co/6dV6oEK9MO",https://twitter.com/MG44Graf/status/1191473592753512448/photo/1,,2019-11-04 21:53:35
Getty,"After the #GettyFire threatened Brentwood, the @StMartinofTours All Saints’ Day celebration took on new meaning, and reunited an @LAFD chief with his old parish:
https://t.co/NS8Ks7TONq",,,2019-11-04 21:59:20
Kincade,Judge Orders @PGE4Me to Explain Equipment's Possible Role in Sparking #KincadeFire https://t.co/36GpyWzqal via @KQEDNews,,,2019-11-04 22:00:22
Kincade,"Chris Reese's position w/ @salesforce enables him to do great work for the company and for the many people, @RedCross supports during a disaster. Chris served tirelessly as a shelter manager in Petaluma helping hundreds of residents during #KincadeFire https://t.co/6N66aYYRml",,,2019-11-04 22:01:42
Kincade,A community assistance center was set up in Healdsburg for folks who have been impacted by the #KincadeFire and power outages. @chuckclifford has details. https://t.co/LeYv6bAICO,,,2019-11-04 22:02:48
Getty,"Why did no one warn the housekeepers about the #GettyFire? Perhaps we need to revise those Ready, Set, Go promos to include notifying your house keeper or gardener and leaving a big sign on the door when you evacuate your house.
https://t.co/1rGonvDf2d",,,2019-11-04 22:08:30
Kincade,"More than 400 inmate firefighters helped California beat back the #KincadeFire. 

Their work - which in one case helped save homes in and near the town of Windsor - stirs the debate over the use of cheap labor in battling California’s largest wildfires: https://t.co/H5ahcGji6t https://t.co/B1Iw1wqdod",https://twitter.com/KQEDscience/status/1191479011651850240/photo/1,,2019-11-04 22:15:07
Getty,LAFD Assistant Chief Jaime Moore accepts thank-you cards and letters from students at St. Martin of Tours in Brentwood. At right is pastor Fr. Paul Sustayta. The school survived the #GettyFire https://t.co/DF71xjzrUR @pablo_kay reports via @AngelusNews https://t.co/Mu5IHUU2Ou,https://twitter.com/CatholicNewsSvc/status/1191479735525593088/photo/1,,2019-11-04 22:18:00
Maria,"CA FIRE UPDATES 

11-4-19 AM UPDATE
List Of The 2019 Current Wildfires In CA:
-Sonoma County
#KincadeFire 77,758 acres 80% contained  
-Tehama County
#RanchFire 550 acres 10% contained 
-Ventura County
#MariaFire 9,412 acres 80% contained",,,2019-11-04 22:21:56
Kincade,"CA FIRE UPDATES 

11-4-19 AM UPDATE
List Of The 2019 Current Wildfires In CA:
-Sonoma County
#KincadeFire 77,758 acres 80% contained  
-Tehama County
#RanchFire 550 acres 10% contained 
-Ventura County
#MariaFire 9,412 acres 80% contained",,,2019-11-04 22:21:56
Kincade,At the Sonoma County Local Assistance Center in #Healdsburg. County trying to help victims of the #KincadeFire #abc7now https://t.co/271SQYb1ZK,https://twitter.com/WayneFreedman/status/1191480789860356096/photo/1,,2019-11-04 22:22:11
Kincade,"If you or someone you know has lost or found a pet in the #KincadeFire, a reunification page has been set up to help reunite lost pets with their owners

https://t.co/kCElnUJ25N",,,2019-11-04 22:27:14
Kincade,"@themadstone @FireWeatherLab @capitalweather Like that word Ember Casting: ember casting and the formation of fire-induced winds could be fed into wildfire models, improving their ability to predict where a fire will jump next. #KincadeFire",,,2019-11-04 22:27:49
Kincade,"""California has led the world in climate and environment policy. Trump appointees are now trying to erase that progress and shred its reputation."" https://t.co/A94kifXR4r #climatecrisis #climate2019 #keepitintheground #COP25 #CAwildfires #KincadeFire",,,2019-11-04 22:30:22
Kincade,"We’re going to look at the benefits #distributedenergy produces and the reasons it is inevitable, but let’s begin with a simpler question: What is it?

https://t.co/nO1tdjVSIV

#microgrids #energygeneration #alternativeenergy #cleanenergy #cleantech #kincadefire #climateaction",,,2019-11-04 22:35:02
Kincade,NEW: The federal judge overseeing PG&amp;E's criminal probation for federal pipeline safety violations is asking the utility what role its equipment may have played in sparking the #KincadeFire. https://t.co/hAKYGxTRP1,,,2019-11-04 22:44:36
Kincade,"The owner of the @SodaRockWinery tells AccuWeather that he’d like to rebuild, but he’s not sure about the future after the #KincadeFire destroyed his business in Healdsburg, California: https://t.co/20dIbfuSoV https://t.co/2Zb61LfMVD",https://twitter.com/accuweather/status/1191486591036002304/video/1,,2019-11-04 22:45:14
Kincade,"The owner of the SodaRockWinery tells AccuWeather that he’d like to rebuild, but he’s not sure about the future after the #KincadeFire destroyed his business in Healdsburg, California: https://t.co/vlEN80eaCh https://t.co/SBP0apiRSx",https://twitter.com/accuweather/status/1191486591036002304/video/1,,2019-11-04 22:46:41
Kincade,It’s over! #KincadeFire #SonomaStrong “All evacuation warnings lifted - click link” from Sonoma County Sheriff's Office : Nixle https://t.co/FcEXMroyMN,,,2019-11-04 23:03:39
Kincade,BREAKING: The Sonoma County Sheriff's Office announces that all evacuation warnings for the #KincadeFire have been lifted,,,2019-11-04 23:05:38
Kincade,"whoo hoo!!! #kincadefire #calfire

All evacuation warnings lifted - click link https://t.co/gqDlB5jyzs",,,2019-11-04 23:06:31
Kincade,"#kincadefire Repopulation Update for Monday November 4, 2019 at 3:00 PM. More Here: https://t.co/varqonujAC https://t.co/t73uDd5ljV",https://twitter.com/CALFIRELNU/status/1191492164062085121/photo/1,,2019-11-04 23:07:23
Kincade,#KincadeFire  All  Evac  earnings   LIFTED!!! https://t.co/dc7S4brScp,https://twitter.com/halterproject/status/1191493257093472257/photo/1,,2019-11-04 23:11:44
Kincade,"At 77,758 acres and 80% contained, all evacuation warnings for the #KincadeFire have been lifted. https://t.co/3A4jrIM4fS",,,2019-11-04 23:14:11
